session_day,time_utc,time_local,bar_idx_in_day,action,current_position,close,spread,raw_pnl,transaction_cost,net_pnl,mtm_pnl,equity,forced_close
2024-12-20,2024-12-20 08:28:00+00:00,2024-12-20 15:28:00+07:00,388,0,-1,1.03603,18,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,9926.000000000002,False
2024-12-20,2024-12-20 08:29:00+00:00,2024-12-20 15:29:00+07:00,389,0,-1,1.0361,17,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,9919.0,False
2024-12-20,2024-12-20 08:30:00+00:00,2024-12-20 15:30:00+07:00,390,0,-1,1.03636,17,-25.999999999992696,0.0,-25.999999999992696,-25.999999999992696,9893.000000000007,False
2024-12-20,2024-12-20 08:31:00+00:00,2024-12-20 15:31:00+07:00,391,0,-1,1.03605,17,31.000000000003247,0.0,31.000000000003247,31.000000000003247,9924.000000000011,False
2024-12-20,2024-12-20 08:32:00+00:00,2024-12-20 15:32:00+07:00,392,0,-1,1.03615,18,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,9914.000000000013,False
2024-12-20,2024-12-20 08:33:00+00:00,2024-12-20 15:33:00+07:00,393,0,-1,1.03621,17,-6.000000000017103,0.0,-6.000000000017103,-6.000000000017103,9907.999999999996,False
2024-12-20,2024-12-20 08:34:00+00:00,2024-12-20 15:34:00+07:00,394,0,-1,1.03617,17,4.000000000004,0.0,4.000000000004,4.000000000004,9912.0,False
2024-12-20,2024-12-20 08:35:00+00:00,2024-12-20 15:35:00+07:00,395,0,-1,1.03638,17,-21.00000000000435,0.0,-21.00000000000435,-21.00000000000435,9890.999999999996,False
2024-12-20,2024-12-20 08:36:00+00:00,2024-12-20 15:36:00+07:00,396,1,0,1.03647,20,-8.999999999992347,20.0,-28.999999999992347,-8.999999999992347,9862.000000000004,False
2024-12-20,2024-12-20 08:37:00+00:00,2024-12-20 15:37:00+07:00,397,1,0,1.03674,19,0.0,0.0,0.0,0.0,9862.000000000004,False
2024-12-20,2024-12-20 08:38:00+00:00,2024-12-20 15:38:00+07:00,398,1,0,1.0367,18,-0.0,0.0,-0.0,-0.0,9862.000000000004,False
2024-12-20,2024-12-20 08:39:00+00:00,2024-12-20 15:39:00+07:00,399,2,1,1.03693,18,0.0,18.0,-18.0,0.0,9844.000000000004,False
2024-12-20,2024-12-20 08:40:00+00:00,2024-12-20 15:40:00+07:00,400,2,1,1.03686,20,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,9837.000000000002,False
2024-12-20,2024-12-20 08:41:00+00:00,2024-12-20 15:41:00+07:00,401,2,1,1.03686,17,0.0,0.0,0.0,0.0,9837.000000000002,False
2024-12-20,2024-12-20 08:42:00+00:00,2024-12-20 15:42:00+07:00,402,2,1,1.03691,19,5.000000000010552,0.0,5.000000000010552,5.000000000010552,9842.000000000013,False
2024-12-20,2024-12-20 08:43:00+00:00,2024-12-20 15:43:00+07:00,403,2,1,1.03696,19,5.000000000010552,0.0,5.000000000010552,5.000000000010552,9847.000000000024,False
2024-12-20,2024-12-20 08:44:00+00:00,2024-12-20 15:44:00+07:00,404,2,1,1.03694,19,-2.0000000000131024,0.0,-2.0000000000131024,-2.0000000000131024,9845.000000000011,False
2024-12-20,2024-12-20 08:45:00+00:00,2024-12-20 15:45:00+07:00,405,2,1,1.03682,17,-11.999999999989797,0.0,-11.999999999989797,-11.999999999989797,9833.000000000022,False
2024-12-20,2024-12-20 08:46:00+00:00,2024-12-20 15:46:00+07:00,406,2,1,1.03686,18,3.999999999981796,0.0,3.999999999981796,3.999999999981796,9837.000000000004,False
2024-12-20,2024-12-20 08:47:00+00:00,2024-12-20 15:47:00+07:00,407,2,1,1.03671,17,-14.999999999987246,0.0,-14.999999999987246,-14.999999999987246,9822.000000000016,False
2024-12-20,2024-12-20 08:48:00+00:00,2024-12-20 15:48:00+07:00,408,2,1,1.0368,17,8.999999999992347,0.0,8.999999999992347,8.999999999992347,9831.00000000001,False
2024-12-20,2024-12-20 08:49:00+00:00,2024-12-20 15:49:00+07:00,409,2,1,1.03671,18,-8.999999999992347,0.0,-8.999999999992347,-8.999999999992347,9822.000000000016,False
2024-12-20,2024-12-20 08:50:00+00:00,2024-12-20 15:50:00+07:00,410,1,0,1.03684,20,12.999999999996348,20.0,-7.000000000003652,12.999999999996348,9815.000000000013,False
2024-12-20,2024-12-20 08:51:00+00:00,2024-12-20 15:51:00+07:00,411,1,0,1.03698,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:52:00+00:00,2024-12-20 15:52:00+07:00,412,1,0,1.03694,18,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:53:00+00:00,2024-12-20 15:53:00+07:00,413,1,0,1.03704,19,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:54:00+00:00,2024-12-20 15:54:00+07:00,414,1,0,1.03712,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:55:00+00:00,2024-12-20 15:55:00+07:00,415,1,0,1.03754,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:56:00+00:00,2024-12-20 15:56:00+07:00,416,1,0,1.0376,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:57:00+00:00,2024-12-20 15:57:00+07:00,417,1,0,1.03745,17,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:58:00+00:00,2024-12-20 15:58:00+07:00,418,1,0,1.03749,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 08:59:00+00:00,2024-12-20 15:59:00+07:00,419,1,0,1.03738,20,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:00:00+00:00,2024-12-20 16:00:00+07:00,420,1,0,1.03772,18,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:01:00+00:00,2024-12-20 16:01:00+07:00,421,1,0,1.03764,18,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:02:00+00:00,2024-12-20 16:02:00+07:00,422,1,0,1.03764,19,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:03:00+00:00,2024-12-20 16:03:00+07:00,423,1,0,1.03749,18,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:04:00+00:00,2024-12-20 16:04:00+07:00,424,1,0,1.0376,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:05:00+00:00,2024-12-20 16:05:00+07:00,425,1,0,1.03777,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:06:00+00:00,2024-12-20 16:06:00+07:00,426,1,0,1.03782,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:07:00+00:00,2024-12-20 16:07:00+07:00,427,1,0,1.03772,17,-0.0,0.0,-0.0,-0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:08:00+00:00,2024-12-20 16:08:00+07:00,428,1,0,1.03773,17,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:09:00+00:00,2024-12-20 16:09:00+07:00,429,1,0,1.03782,18,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:10:00+00:00,2024-12-20 16:10:00+07:00,430,1,0,1.03784,19,0.0,0.0,0.0,0.0,9815.000000000013,False
2024-12-20,2024-12-20 09:11:00+00:00,2024-12-20 16:11:00+07:00,431,0,-1,1.03778,17,-0.0,17.0,-17.0,-0.0,9798.000000000013,False
2024-12-20,2024-12-20 09:12:00+00:00,2024-12-20 16:12:00+07:00,432,0,-1,1.03782,17,-4.000000000004,0.0,-4.000000000004,-4.000000000004,9794.00000000001,False
2024-12-20,2024-12-20 09:13:00+00:00,2024-12-20 16:13:00+07:00,433,0,-1,1.0378,18,1.999999999990898,0.0,1.999999999990898,1.999999999990898,9796.0,False
2024-12-20,2024-12-20 09:14:00+00:00,2024-12-20 16:14:00+07:00,434,0,-1,1.03774,17,5.999999999994898,0.0,5.999999999994898,5.999999999994898,9801.999999999995,False
2024-12-20,2024-12-20 09:15:00+00:00,2024-12-20 16:15:00+07:00,435,0,-1,1.03753,18,21.00000000000435,0.0,21.00000000000435,21.00000000000435,9822.999999999998,False
2024-12-20,2024-12-20 09:16:00+00:00,2024-12-20 16:16:00+07:00,436,0,-1,1.0376,17,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,9815.999999999996,False
2024-12-20,2024-12-20 09:17:00+00:00,2024-12-20 16:17:00+07:00,437,0,-1,1.03752,17,8.000000000008,0.0,8.000000000008,8.000000000008,9824.000000000004,False
2024-12-20,2024-12-20 09:18:00+00:00,2024-12-20 16:18:00+07:00,438,0,-1,1.03765,17,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,9811.000000000007,False
2024-12-20,2024-12-20 09:19:00+00:00,2024-12-20 16:19:00+07:00,439,0,-1,1.03759,18,5.999999999994898,0.0,5.999999999994898,5.999999999994898,9817.000000000002,False
2024-12-20,2024-12-20 09:20:00+00:00,2024-12-20 16:20:00+07:00,440,0,-1,1.03738,17,21.00000000000435,0.0,21.00000000000435,21.00000000000435,9838.000000000005,False
2024-12-20,2024-12-20 09:21:00+00:00,2024-12-20 16:21:00+07:00,441,0,-1,1.03739,18,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9836.999999999998,False
2024-12-20,2024-12-20 09:22:00+00:00,2024-12-20 16:22:00+07:00,442,0,-1,1.0373,19,8.999999999992347,0.0,8.999999999992347,8.999999999992347,9845.99999999999,False
2024-12-20,2024-12-20 09:23:00+00:00,2024-12-20 16:23:00+07:00,443,0,-1,1.03749,18,-18.999999999991246,0.0,-18.999999999991246,-18.999999999991246,9827.0,False
2024-12-20,2024-12-20 09:24:00+00:00,2024-12-20 16:24:00+07:00,444,0,-1,1.03725,18,24.000000000001798,0.0,24.000000000001798,24.000000000001798,9851.000000000002,False
2024-12-20,2024-12-20 09:25:00+00:00,2024-12-20 16:25:00+07:00,445,1,0,1.03766,18,-41.000000000002146,18.0,-59.000000000002146,-41.000000000002146,9792.0,False
2024-12-20,2024-12-20 09:26:00+00:00,2024-12-20 16:26:00+07:00,446,1,0,1.0378,19,0.0,0.0,0.0,0.0,9792.0,False
2024-12-20,2024-12-20 09:27:00+00:00,2024-12-20 16:27:00+07:00,447,1,0,1.03798,17,0.0,0.0,0.0,0.0,9792.0,False
2024-12-20,2024-12-20 09:28:00+00:00,2024-12-20 16:28:00+07:00,448,1,0,1.0379,18,-0.0,0.0,-0.0,-0.0,9792.0,False
2024-12-20,2024-12-20 09:29:00+00:00,2024-12-20 16:29:00+07:00,449,1,0,1.03769,17,-0.0,0.0,-0.0,-0.0,9792.0,False
2024-12-20,2024-12-20 09:30:00+00:00,2024-12-20 16:30:00+07:00,450,1,0,1.03776,17,0.0,0.0,0.0,0.0,9792.0,False
2024-12-20,2024-12-20 09:31:00+00:00,2024-12-20 16:31:00+07:00,451,1,0,1.03759,17,-0.0,0.0,-0.0,-0.0,9792.0,False
2024-12-20,2024-12-20 09:32:00+00:00,2024-12-20 16:32:00+07:00,452,1,0,1.0373,18,-0.0,0.0,-0.0,-0.0,9792.0,False
2024-12-20,2024-12-20 09:33:00+00:00,2024-12-20 16:33:00+07:00,453,0,-1,1.03727,17,-0.0,17.0,-17.0,-0.0,9775.0,False
2024-12-20,2024-12-20 09:34:00+00:00,2024-12-20 16:34:00+07:00,454,0,-1,1.03732,17,-5.000000000010552,0.0,-5.000000000010552,-5.000000000010552,9769.999999999989,False
2024-12-20,2024-12-20 09:35:00+00:00,2024-12-20 16:35:00+07:00,455,0,-1,1.03745,17,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,9756.999999999993,False
2024-12-20,2024-12-20 09:36:00+00:00,2024-12-20 16:36:00+07:00,456,0,-1,1.03764,17,-18.999999999991246,0.0,-18.999999999991246,-18.999999999991246,9738.000000000002,False
2024-12-20,2024-12-20 09:37:00+00:00,2024-12-20 16:37:00+07:00,457,0,-1,1.03776,19,-12.000000000012001,0.0,-12.000000000012001,-12.000000000012001,9725.999999999989,False
2024-12-20,2024-12-20 09:38:00+00:00,2024-12-20 16:38:00+07:00,458,0,-1,1.03777,18,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9724.999999999982,False
2024-12-20,2024-12-20 09:39:00+00:00,2024-12-20 16:39:00+07:00,459,0,-1,1.03767,17,9.999999999998899,0.0,9.999999999998899,9.999999999998899,9734.99999999998,False
2024-12-20,2024-12-20 09:40:00+00:00,2024-12-20 16:40:00+07:00,460,0,-1,1.03764,17,3.0000000000196536,0.0,3.0000000000196536,3.0000000000196536,9738.0,False
2024-12-20,2024-12-20 09:41:00+00:00,2024-12-20 16:41:00+07:00,461,0,-1,1.03775,18,-11.00000000000545,0.0,-11.00000000000545,-11.00000000000545,9726.999999999995,False
2024-12-20,2024-12-20 09:42:00+00:00,2024-12-20 16:42:00+07:00,462,0,-1,1.03785,17,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,9716.999999999996,False
2024-12-20,2024-12-20 09:43:00+00:00,2024-12-20 16:43:00+07:00,463,0,-1,1.03776,17,8.999999999992347,0.0,8.999999999992347,8.999999999992347,9725.999999999989,False
2024-12-20,2024-12-20 09:44:00+00:00,2024-12-20 16:44:00+07:00,464,0,-1,1.03791,18,-15.00000000000945,0.0,-15.00000000000945,-15.00000000000945,9710.99999999998,False
2024-12-20,2024-12-20 09:45:00+00:00,2024-12-20 16:45:00+07:00,465,1,0,1.03819,17,-27.999999999983594,17.0,-44.999999999983594,-27.999999999983594,9665.999999999996,False
2024-12-20,2024-12-20 09:46:00+00:00,2024-12-20 16:46:00+07:00,466,1,0,1.03804,17,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:47:00+00:00,2024-12-20 16:47:00+07:00,467,1,0,1.03809,18,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:48:00+00:00,2024-12-20 16:48:00+07:00,468,1,0,1.0381,18,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:49:00+00:00,2024-12-20 16:49:00+07:00,469,1,0,1.03815,18,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:50:00+00:00,2024-12-20 16:50:00+07:00,470,1,0,1.03804,17,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:51:00+00:00,2024-12-20 16:51:00+07:00,471,1,0,1.03789,17,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:52:00+00:00,2024-12-20 16:52:00+07:00,472,1,0,1.03772,17,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:53:00+00:00,2024-12-20 16:53:00+07:00,473,1,0,1.03789,17,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:54:00+00:00,2024-12-20 16:54:00+07:00,474,1,0,1.03807,17,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:55:00+00:00,2024-12-20 16:55:00+07:00,475,1,0,1.03798,17,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:56:00+00:00,2024-12-20 16:56:00+07:00,476,1,0,1.03815,18,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:57:00+00:00,2024-12-20 16:57:00+07:00,477,1,0,1.03819,19,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:58:00+00:00,2024-12-20 16:58:00+07:00,478,1,0,1.03834,18,0.0,0.0,0.0,0.0,9665.999999999996,False
2024-12-20,2024-12-20 09:59:00+00:00,2024-12-20 16:59:00+07:00,479,1,0,1.03817,18,-0.0,0.0,-0.0,-0.0,9665.999999999996,False
2024-12-20,2024-12-20 10:00:00+00:00,2024-12-20 17:00:00+07:00,480,0,-1,1.03801,17,-0.0,17.0,-17.0,-0.0,9648.999999999996,False
2024-12-20,2024-12-20 10:01:00+00:00,2024-12-20 17:01:00+07:00,481,0,-1,1.03782,17,19.00000000001345,0.0,19.00000000001345,19.00000000001345,9668.00000000001,False
2024-12-20,2024-12-20 10:02:00+00:00,2024-12-20 17:02:00+07:00,482,0,-1,1.03809,17,-26.999999999999247,0.0,-26.999999999999247,-26.999999999999247,9641.00000000001,False
2024-12-20,2024-12-20 10:03:00+00:00,2024-12-20 17:03:00+07:00,483,0,-1,1.03814,17,-5.000000000010552,0.0,-5.000000000010552,-5.000000000010552,9635.999999999998,False
2024-12-20,2024-12-20 10:04:00+00:00,2024-12-20 17:04:00+07:00,484,0,-1,1.03807,17,7.0000000000014495,0.0,7.0000000000014495,7.0000000000014495,9643.0,False
2024-12-20,2024-12-20 10:05:00+00:00,2024-12-20 17:05:00+07:00,485,0,-1,1.03804,17,2.999999999997449,0.0,2.999999999997449,2.999999999997449,9645.999999999998,False
2024-12-20,2024-12-20 10:06:00+00:00,2024-12-20 17:06:00+07:00,486,0,-1,1.03798,17,6.000000000017103,0.0,6.000000000017103,6.000000000017103,9652.000000000015,False
2024-12-20,2024-12-20 10:07:00+00:00,2024-12-20 17:07:00+07:00,487,0,-1,1.03804,18,-6.000000000017103,0.0,-6.000000000017103,-6.000000000017103,9645.999999999998,False
2024-12-20,2024-12-20 10:08:00+00:00,2024-12-20 17:08:00+07:00,488,0,-1,1.03809,18,-4.999999999988347,0.0,-4.999999999988347,-4.999999999988347,9641.00000000001,False
2024-12-20,2024-12-20 10:09:00+00:00,2024-12-20 17:09:00+07:00,489,0,-1,1.03833,17,-24.000000000001798,0.0,-24.000000000001798,-24.000000000001798,9617.000000000007,False
2024-12-20,2024-12-20 10:10:00+00:00,2024-12-20 17:10:00+07:00,490,1,0,1.03864,17,-31.000000000003247,17.0,-48.00000000000325,-31.000000000003247,9569.000000000004,False
2024-12-20,2024-12-20 10:11:00+00:00,2024-12-20 17:11:00+07:00,491,1,0,1.03869,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:12:00+00:00,2024-12-20 17:12:00+07:00,492,1,0,1.03876,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:13:00+00:00,2024-12-20 17:13:00+07:00,493,1,0,1.03888,19,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:14:00+00:00,2024-12-20 17:14:00+07:00,494,1,0,1.03906,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:15:00+00:00,2024-12-20 17:15:00+07:00,495,1,0,1.03916,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:16:00+00:00,2024-12-20 17:16:00+07:00,496,1,0,1.03901,17,-0.0,0.0,-0.0,-0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:17:00+00:00,2024-12-20 17:17:00+07:00,497,1,0,1.03889,18,-0.0,0.0,-0.0,-0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:18:00+00:00,2024-12-20 17:18:00+07:00,498,1,0,1.03897,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:19:00+00:00,2024-12-20 17:19:00+07:00,499,1,0,1.03888,18,-0.0,0.0,-0.0,-0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:20:00+00:00,2024-12-20 17:20:00+07:00,500,1,0,1.03906,18,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:21:00+00:00,2024-12-20 17:21:00+07:00,501,1,0,1.03924,17,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:22:00+00:00,2024-12-20 17:22:00+07:00,502,1,0,1.03949,19,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:23:00+00:00,2024-12-20 17:23:00+07:00,503,1,0,1.03955,19,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:24:00+00:00,2024-12-20 17:24:00+07:00,504,1,0,1.03944,17,-0.0,0.0,-0.0,-0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:25:00+00:00,2024-12-20 17:25:00+07:00,505,1,0,1.03953,18,0.0,0.0,0.0,0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:26:00+00:00,2024-12-20 17:26:00+07:00,506,1,0,1.0395,17,-0.0,0.0,-0.0,-0.0,9569.000000000004,False
2024-12-20,2024-12-20 10:27:00+00:00,2024-12-20 17:27:00+07:00,507,2,1,1.03935,17,-0.0,17.0,-17.0,-0.0,9552.000000000004,False
2024-12-20,2024-12-20 10:28:00+00:00,2024-12-20 17:28:00+07:00,508,2,1,1.03934,17,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9550.999999999996,False
2024-12-20,2024-12-20 10:29:00+00:00,2024-12-20 17:29:00+07:00,509,2,1,1.03936,17,2.0000000000131024,0.0,2.0000000000131024,2.0000000000131024,9553.00000000001,False
2024-12-20,2024-12-20 10:30:00+00:00,2024-12-20 17:30:00+07:00,510,1,0,1.03955,18,18.999999999991246,18.0,0.9999999999912461,18.999999999991246,9554.0,False
2024-12-20,2024-12-20 10:31:00+00:00,2024-12-20 17:31:00+07:00,511,1,0,1.03951,18,-0.0,0.0,-0.0,-0.0,9554.0,False
2024-12-20,2024-12-20 10:32:00+00:00,2024-12-20 17:32:00+07:00,512,1,0,1.03925,17,-0.0,0.0,-0.0,-0.0,9554.0,False
2024-12-20,2024-12-20 10:33:00+00:00,2024-12-20 17:33:00+07:00,513,1,0,1.03928,17,0.0,0.0,0.0,0.0,9554.0,False
2024-12-20,2024-12-20 10:34:00+00:00,2024-12-20 17:34:00+07:00,514,1,0,1.03924,17,-0.0,0.0,-0.0,-0.0,9554.0,False
2024-12-20,2024-12-20 10:35:00+00:00,2024-12-20 17:35:00+07:00,515,1,0,1.03934,18,0.0,0.0,0.0,0.0,9554.0,False
2024-12-20,2024-12-20 10:36:00+00:00,2024-12-20 17:36:00+07:00,516,1,0,1.03923,18,-0.0,0.0,-0.0,-0.0,9554.0,False
2024-12-20,2024-12-20 10:37:00+00:00,2024-12-20 17:37:00+07:00,517,0,-1,1.03924,17,0.0,17.0,-17.0,0.0,9537.0,False
2024-12-20,2024-12-20 10:38:00+00:00,2024-12-20 17:38:00+07:00,518,0,-1,1.03925,17,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9535.999999999993,False
2024-12-20,2024-12-20 10:39:00+00:00,2024-12-20 17:39:00+07:00,519,0,-1,1.03937,17,-11.999999999989797,0.0,-11.999999999989797,-11.999999999989797,9524.000000000004,False
2024-12-20,2024-12-20 10:40:00+00:00,2024-12-20 17:40:00+07:00,520,0,-1,1.03944,17,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,9517.000000000002,False
2024-12-20,2024-12-20 10:41:00+00:00,2024-12-20 17:41:00+07:00,521,0,-1,1.03957,17,-13.000000000018552,0.0,-13.000000000018552,-13.000000000018552,9503.999999999984,False
2024-12-20,2024-12-20 10:42:00+00:00,2024-12-20 17:42:00+07:00,522,0,-1,1.0397,18,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,9490.999999999987,False
2024-12-20,2024-12-20 10:43:00+00:00,2024-12-20 17:43:00+07:00,523,0,-1,1.03951,17,19.00000000001345,0.0,19.00000000001345,19.00000000001345,9510.0,False
